event_id,session_id,timestamp,ambient_temp_c,humidity_pct,wind_speed_kmh,fuel_level_pct,fuel_rate_lph,engine_temp_c,hydraulic_load_pct,payload_pct,seatbelt_fastened,proximity_distance_m,cycle_phase
16665,WS-112,2026-09-23T08:00:00,34.4,58,12,61.7,21.1,80.3,52.3,20,1,12,RETURN
16666,WS-112,2026-09-23T08:00:00,33.8,58,12,61.7,21.1,80.0,52.5,20,1,12,ACQUIRE
16667,WS-112,2026-09-23T08:00:00,34.9,58,12,61.7,22.3,81.3,72.0,65,1,12,LIFT
16668,WS-112,2026-09-23T08:00:00,33.8,58,12,61.7,22.6,81.0,76.4,65,1,12,SWING
16669,WS-112,2026-09-23T08:00:00,34.9,58,12,61.6,21.2,80.6,53.0,20,1,12,DUMP
16670,WS-112,2026-09-23T08:00:00,34.2,58,12,61.6,20.7,79.9,45.2,20,1,12,RETURN
16671,WS-112,2026-09-23T08:00:00,34.3,58,12,61.6,20.9,80.1,47.8,20,1,12,ACQUIRE
16672,WS-112,2026-09-23T08:00:00,34.9,58,12,61.6,22.4,81.4,73.8,65,1,12,LIFT
16673,WS-112,2026-09-23T08:00:00,34.3,58,12,61.6,22.6,81.2,76.0,65,1,12,SWING
16674,WS-112,2026-09-23T08:00:00,34.1,58,12,61.5,20.9,80.0,48.3,20,1,12,DUMP
16675,WS-112,2026-09-23T08:00:00,32.9,58,12,61.5,21.2,79.6,52.9,20,1,12,RETURN
16676,WS-112,2026-09-23T08:00:00,33.0,58,12,61.5,20.8,79.3,46.0,20,1,6,ACQUIRE
16677,WS-112,2026-09-23T08:00:00,33.7,58,12,61.5,22.3,80.7,71.4,65,1,6,LIFT
16678,WS-112,2026-09-23T08:00:00,33.6,58,12,61.5,22.3,80.7,72.2,65,1,6,SWING
16679,WS-112,2026-09-23T08:00:00,33.9,58,12,61.4,21.0,80.0,50.7,20,1,6,DUMP
16680,WS-112,2026-09-23T08:00:00,32.6,58,12,61.4,21.2,79.4,52.7,20,1,6,RETURN
16681,WS-112,2026-09-23T08:00:00,32.6,58,12,61.4,20.9,79.3,49.1,20,1,12,ACQUIRE
16682,WS-112,2026-09-23T08:00:00,33.4,58,12,61.4,22.6,80.8,76.9,65,1,12,LIFT
16683,WS-112,2026-09-23T08:00:00,33.5,58,12,61.4,22.6,80.8,76.8,65,1,12,SWING
16684,WS-112,2026-09-23T08:00:00,32.2,58,12,61.3,20.8,79.0,46.9,20,1,12,DUMP
16685,WS-112,2026-09-23T08:00:00,32.9,58,12,61.3,21.1,79.5,51.9,20,1,12,RETURN
16686,WS-112,2026-09-23T08:00:00,31.8,58,12,61.3,20.9,78.9,49.0,20,1,12,ACQUIRE
16687,WS-112,2026-09-23T08:00:00,32.1,58,12,61.3,22.4,80.0,72.9,65,1,12,LIFT
16688,WS-112,2026-09-23T08:00:00,31.6,58,12,61.3,22.5,79.8,74.3,65,1,12,SWING
16689,WS-112,2026-09-23T08:00:00,31.7,58,12,61.2,21.0,78.8,49.3,20,1,12,DUMP
16690,WS-112,2026-09-23T08:00:00,32.4,58,12,61.2,21.1,79.3,52.4,20,1,12,RETURN
16691,WS-112,2026-09-23T08:00:00,31.7,58,12,61.2,20.8,78.7,47.1,20,1,12,ACQUIRE
16692,WS-112,2026-09-23T08:00:00,31.2,58,12,61.2,22.6,79.7,77.1,65,1,12,LIFT
16693,WS-112,2026-09-23T08:00:00,31.8,58,12,61.2,22.3,79.8,71.8,65,1,12,SWING
16694,WS-112,2026-09-23T08:00:00,31.5,58,12,61.1,21.1,78.8,52.3,20,1,12,DUMP
16695,WS-112,2026-09-23T08:00:00,32.1,58,12,61.1,20.9,79.0,48.4,20,1,12,RETURN
16696,WS-112,2026-09-23T08:00:00,31.4,58,12,61.1,21.0,78.7,50.3,20,1,12,ACQUIRE
16697,WS-112,2026-09-23T08:00:00,32.7,58,12,61.1,22.2,80.2,70.1,65,1,12,LIFT
16698,WS-112,2026-09-23T08:00:00,33.0,58,12,61.1,22.5,80.5,74.6,65,1,12,SWING
16699,WS-112,2026-09-23T08:00:00,32.5,58,12,61.0,21.2,79.4,52.6,20,1,12,DUMP
16700,WS-112,2026-09-23T08:00:00,31.7,58,12,61.0,20.7,78.7,45.8,20,1,12,RETURN
16701,WS-112,2026-09-23T08:00:00,32.7,58,12,61.0,20.9,79.3,49.0,20,1,12,ACQUIRE
16702,WS-112,2026-09-23T08:00:00,32.5,58,12,61.0,22.5,80.3,75.2,65,1,12,LIFT
16703,WS-112,2026-09-23T08:00:00,31.3,58,12,61.0,22.3,79.5,71.2,65,1,12,SWING
16704,WS-112,2026-09-23T08:00:00,32.6,58,12,60.9,20.9,79.2,47.9,20,1,12,DUMP
16705,WS-112,2026-09-23T08:00:00,32.3,58,12,60.9,20.8,79.0,46.4,20,1,12,RETURN
16706,WS-112,2026-09-23T08:00:00,32.4,58,12,60.9,21.1,79.3,52.3,20,1,6,ACQUIRE
16707,WS-112,2026-09-23T08:00:00,32.0,58,12,60.9,22.3,79.9,72.3,65,1,6,LIFT
16708,WS-112,2026-09-23T08:00:00,32.7,58,12,60.9,22.3,80.2,72.4,65,1,6,SWING
16709,WS-112,2026-09-23T08:00:00,32.3,58,12,60.8,21.0,79.2,50.5,20,1,6,DUMP
16710,WS-112,2026-09-23T08:00:00,32.7,58,12,60.8,21.1,79.4,52.0,20,1,6,RETURN
16711,WS-112,2026-09-23T08:00:00,32.8,58,12,60.8,20.8,79.3,46.7,20,1,12,ACQUIRE
16712,WS-112,2026-09-23T08:00:00,33.0,58,12,60.8,22.6,80.6,76.8,65,1,12,LIFT
16713,WS-112,2026-09-23T08:00:00,33.0,58,12,60.8,22.3,80.4,71.4,65,1,12,SWING
16714,WS-112,2026-09-23T08:00:00,33.2,58,12,60.7,21.0,79.6,50.2,20,1,12,DUMP
16715,WS-112,2026-09-23T08:00:00,32.7,58,12,60.7,20.9,79.3,48.7,20,1,12,RETURN
16716,WS-112,2026-09-23T08:00:00,34.0,58,12,60.7,20.8,79.9,46.7,20,1,12,ACQUIRE
16717,WS-112,2026-09-23T08:00:00,32.7,58,12,60.7,22.4,80.3,73.2,65,1,12,LIFT
16718,WS-112,2026-09-23T08:00:00,32.9,58,12,60.7,22.6,80.5,76.8,65,1,12,SWING
16719,WS-112,2026-09-23T08:00:00,33.1,58,12,60.6,20.7,79.4,45.3,20,1,12,DUMP
16720,WS-112,2026-09-23T08:00:00,33.5,58,12,60.6,21.1,79.8,51.0,20,1,12,RETURN
16721,WS-112,2026-09-23T08:00:00,34.6,58,12,60.6,20.8,80.1,46.2,20,1,12,ACQUIRE
16722,WS-112,2026-09-23T08:00:00,34.3,58,12,60.6,22.3,81.0,71.9,65,1,12,LIFT
16723,WS-112,2026-09-23T08:00:00,33.2,58,12,60.6,22.6,80.7,77.1,65,1,12,SWING
16724,WS-112,2026-09-23T08:00:00,33.5,58,12,60.5,20.7,79.6,45.4,20,1,12,DUMP
16725,WS-112,2026-09-23T08:00:00,34.5,58,12,60.5,20.8,80.1,47.3,20,1,12,RETURN
16726,WS-112,2026-09-23T08:00:00,34.7,58,12,60.5,20.9,80.3,49.0,20,1,12,ACQUIRE
16727,WS-112,2026-09-23T08:00:00,34.1,58,12,60.5,22.5,81.1,75.1,65,1,12,LIFT
16728,WS-112,2026-09-23T08:00:00,33.9,58,12,60.5,22.7,81.1,78.0,65,1,12,SWING
16729,WS-112,2026-09-23T08:00:00,33.5,58,12,60.4,21.0,79.8,50.2,20,1,12,DUMP
16730,WS-112,2026-09-23T08:00:00,33.4,58,12,60.4,21.2,79.8,53.0,20,1,12,RETURN
16731,WS-112,2026-09-23T08:00:00,33.1,58,12,60.4,21.1,79.6,52.5,20,1,12,ACQUIRE
16732,WS-112,2026-09-23T08:00:00,33.1,58,12,60.4,22.7,80.7,77.6,65,1,12,LIFT
16733,WS-112,2026-09-23T08:00:00,33.1,58,12,60.4,22.4,80.5,73.3,65,1,12,SWING
16734,WS-112,2026-09-23T08:00:00,34.4,58,12,60.3,20.9,80.1,48.5,20,1,12,DUMP
16735,WS-112,2026-09-23T08:00:00,34.8,58,12,60.3,21.2,80.5,52.8,20,1,12,RETURN
16736,WS-112,2026-09-23T08:00:00,33.8,58,12,60.3,20.9,79.8,47.9,20,1,6,ACQUIRE
16737,WS-112,2026-09-23T08:00:00,33.4,58,12,60.3,22.2,80.5,70.6,65,1,6,LIFT
16738,WS-112,2026-09-23T08:00:00,34.2,58,12,60.3,22.5,81.1,74.3,65,1,6,SWING
16739,WS-112,2026-09-23T08:00:00,33.2,58,12,60.2,21.0,79.6,49.9,20,1,6,DUMP
16740,WS-112,2026-09-23T08:00:00,34.4,58,12,60.2,21.2,80.3,52.6,20,1,6,RETURN
16741,WS-112,2026-09-23T08:00:00,32.7,58,12,60.2,21.1,79.4,52.2,20,1,12,ACQUIRE
16742,WS-112,2026-09-23T08:00:00,33.0,58,12,60.2,22.6,80.5,76.1,65,1,12,LIFT
16743,WS-112,2026-09-23T08:00:00,32.4,58,12,60.2,22.2,80.0,70.0,65,1,12,SWING
16744,WS-112,2026-09-23T08:00:00,32.7,58,12,60.1,20.9,79.3,48.4,20,1,12,DUMP
16745,WS-112,2026-09-23T08:00:00,32.1,58,12,60.1,21.0,79.1,50.8,20,1,12,RETURN
16746,WS-112,2026-09-23T08:00:00,33.5,58,12,60.1,21.1,79.8,51.0,20,1,12,ACQUIRE
16747,WS-112,2026-09-23T08:00:00,33.3,58,12,60.1,22.6,80.7,76.3,65,1,12,LIFT
16748,WS-112,2026-09-23T08:00:00,32.1,58,12,60.1,22.4,80.0,73.1,65,1,12,SWING
16749,WS-112,2026-09-23T08:00:00,31.6,58,12,60.0,20.9,78.7,48.4,20,1,12,DUMP
16750,WS-112,2026-09-23T08:00:00,31.6,58,12,60.0,20.7,78.6,45.8,20,1,12,RETURN
16751,WS-112,2026-09-23T08:00:00,32.0,58,12,60.0,21.0,79.0,50.3,20,1,12,ACQUIRE
16752,WS-112,2026-09-23T08:00:00,31.8,58,12,60.0,22.6,80.0,76.6,65,1,12,LIFT
16753,WS-112,2026-09-23T08:00:00,32.5,58,12,60.0,22.6,80.3,77.3,65,1,12,SWING
16754,WS-112,2026-09-23T08:00:00,32.7,58,12,59.9,21.1,79.4,52.1,20,1,12,DUMP
16755,WS-112,2026-09-23T08:00:00,31.4,58,12,59.9,20.9,78.6,47.5,20,1,12,RETURN
16756,WS-112,2026-09-23T08:00:00,31.3,58,12,59.9,20.7,78.5,45.2,20,1,12,ACQUIRE
16757,WS-112,2026-09-23T08:00:00,31.9,58,12,59.9,22.4,79.9,73.9,65,1,12,LIFT
16758,WS-112,2026-09-23T08:00:00,32.1,58,12,59.9,22.4,80.0,72.6,65,1,12,SWING
16759,WS-112,2026-09-23T08:00:00,32.0,58,12,59.8,21.1,79.1,52.4,20,1,12,DUMP
16760,WS-112,2026-09-23T08:00:00,32.7,58,12,59.8,20.8,79.2,46.2,20,1,12,RETURN
16761,WS-112,2026-09-23T08:00:00,31.2,58,12,59.8,20.9,78.5,47.8,20,1,12,ACQUIRE
16762,WS-112,2026-09-23T08:00:00,32.8,58,12,59.8,22.6,80.5,77.3,65,1,12,LIFT
16763,WS-112,2026-09-23T08:00:00,31.6,58,12,59.8,22.6,79.9,77.2,65,1,12,SWING
16764,WS-112,2026-09-23T08:00:00,32.6,58,12,59.7,21.0,79.3,49.6,20,1,12,DUMP
16765,WS-112,2026-09-23T08:00:00,31.8,58,12,59.7,21.1,78.9,50.9,20,1,12,RETURN
16766,WS-112,2026-09-23T08:00:00,32.8,58,12,59.7,20.7,79.2,45.1,20,1,6,ACQUIRE
16767,WS-112,2026-09-23T08:00:00,31.3,58,12,59.7,22.2,79.5,70.5,65,1,6,LIFT
16768,WS-112,2026-09-23T08:00:00,33.1,58,12,59.7,22.5,80.6,75.5,65,1,6,SWING
16769,WS-112,2026-09-23T08:00:00,32.8,58,12,59.6,21.0,79.4,49.9,20,1,6,DUMP
16770,WS-112,2026-09-23T08:00:00,32.1,58,12,59.6,20.8,78.9,46.4,20,1,6,RETURN
16771,WS-112,2026-09-23T08:00:00,32.8,58,12,59.6,20.7,79.2,45.2,20,1,12,ACQUIRE
16772,WS-112,2026-09-23T08:00:00,32.2,58,12,59.6,22.6,80.2,77.4,65,1,12,LIFT
16773,WS-112,2026-09-23T08:00:00,31.7,58,12,59.6,22.4,79.8,73.4,65,1,12,SWING
16774,WS-112,2026-09-23T08:00:00,32.6,58,12,59.5,20.8,79.2,47.0,20,1,12,DUMP
16775,WS-112,2026-09-23T08:00:00,32.5,58,12,59.5,21.1,79.3,52.4,20,1,12,RETURN
16776,WS-112,2026-09-23T08:00:00,33.2,58,12,59.5,21.1,79.6,51.2,20,1,12,ACQUIRE
16777,WS-112,2026-09-23T08:00:00,33.0,58,12,59.5,22.2,80.3,70.6,65,1,12,LIFT
16778,WS-112,2026-09-23T08:00:00,33.0,58,12,59.5,22.6,80.5,76.1,65,1,12,SWING
16779,WS-112,2026-09-23T08:00:00,32.9,58,12,59.4,21.1,79.5,50.9,20,1,12,DUMP
16780,WS-112,2026-09-23T08:00:00,32.5,58,12,59.4,21.0,79.2,49.5,20,1,12,RETURN
16781,WS-112,2026-09-23T08:00:00,34.0,58,12,59.4,21.0,80.0,49.4,20,1,12,ACQUIRE
16782,WS-112,2026-09-23T08:00:00,32.8,58,12,59.4,22.6,80.4,76.0,65,1,12,LIFT
16783,WS-112,2026-09-23T08:00:00,33.8,58,12,59.4,22.3,80.8,71.3,65,1,12,SWING
16784,WS-112,2026-09-23T08:00:00,34.3,58,12,59.3,20.8,80.0,46.4,20,1,12,DUMP
16785,WS-112,2026-09-23T08:00:00,34.7,58,12,59.3,21.1,80.4,52.2,20,1,12,RETURN
16786,WS-112,2026-09-23T08:00:00,32.9,58,12,59.3,21.1,79.5,51.3,20,1,12,ACQUIRE
16787,WS-112,2026-09-23T08:00:00,33.2,58,12,59.3,22.4,80.6,74.1,65,1,12,LIFT
16788,WS-112,2026-09-23T08:00:00,34.6,58,12,59.3,22.5,81.3,75.4,65,1,12,SWING
16789,WS-112,2026-09-23T08:00:00,33.2,58,12,59.2,21.1,79.7,51.8,20,1,12,DUMP
16790,WS-112,2026-09-23T08:00:00,34.7,58,12,59.2,21.0,80.3,49.4,20,1,12,RETURN
16791,WS-112,2026-09-23T08:00:00,33.2,58,12,59.2,21.1,79.7,51.5,20,1,12,ACQUIRE
16792,WS-112,2026-09-23T08:00:00,33.8,58,12,59.2,22.4,80.8,73.4,65,1,12,LIFT
16793,WS-112,2026-09-23T08:00:00,33.7,58,12,59.2,22.2,80.7,70.4,65,1,12,SWING
16794,WS-112,2026-09-23T08:00:00,33.6,58,12,59.1,20.7,79.6,45.5,20,1,12,DUMP
16795,WS-112,2026-09-23T08:00:00,34.4,58,12,59.1,21.2,80.3,52.9,20,1,12,RETURN
16796,WS-112,2026-09-23T08:00:00,33.2,58,12,59.1,21.1,79.6,51.0,20,1,6,ACQUIRE
16797,WS-112,2026-09-23T08:00:00,34.1,58,12,59.1,22.3,80.9,71.9,65,1,6,LIFT
16798,WS-112,2026-09-23T08:00:00,34.0,58,12,59.1,22.3,80.9,71.9,65,1,6,SWING
16799,WS-112,2026-09-23T08:00:00,33.3,58,12,59.0,21.2,79.8,52.7,20,1,6,DUMP
16800,WS-112,2026-09-23T08:00:00,34.2,58,12,59.0,20.9,80.0,47.9,20,1,6,RETURN
16801,WS-113,2026-09-23T08:00:00,33.9,58,12,62.0,21.1,80.0,51.7,20,1,12,ACQUIRE
16802,WS-113,2026-09-23T08:00:00,33.1,58,12,62.0,22.4,80.5,73.1,65,1,12,LIFT
16803,WS-113,2026-09-23T08:00:00,32.7,58,12,62.0,22.5,80.3,74.8,65,1,12,SWING
16804,WS-113,2026-09-23T08:00:00,33.5,58,12,61.9,20.8,79.6,46.2,20,1,12,DUMP
16805,WS-113,2026-09-23T08:00:00,33.9,58,12,61.9,21.1,80.0,51.1,20,1,12,RETURN
16806,WS-113,2026-09-23T08:00:00,34.0,58,12,61.9,20.7,79.8,45.2,20,1,12,ACQUIRE
16807,WS-113,2026-09-23T08:00:00,33.0,58,12,61.9,22.2,80.3,70.2,65,1,12,LIFT
16808,WS-113,2026-09-23T08:00:00,33.5,58,12,61.9,22.3,80.6,72.0,65,1,12,SWING
16809,WS-113,2026-09-23T08:00:00,32.9,58,12,61.8,21.0,79.4,49.5,20,1,12,DUMP
16810,WS-113,2026-09-23T08:00:00,34.1,58,12,61.8,21.1,80.1,51.6,20,1,12,RETURN
16811,WS-113,2026-09-23T08:00:00,34.0,58,12,61.8,20.7,79.8,45.4,20,1,12,ACQUIRE
16812,WS-113,2026-09-23T08:00:00,33.5,58,12,61.8,22.2,80.6,70.2,65,1,12,LIFT
16813,WS-113,2026-09-23T08:00:00,34.9,58,12,61.8,22.6,81.5,76.0,65,1,12,SWING
16814,WS-113,2026-09-23T08:00:00,33.5,58,12,61.7,21.0,79.8,50.4,20,1,12,DUMP
16815,WS-113,2026-09-23T08:00:00,34.7,58,12,61.7,21.0,80.4,50.3,20,1,12,RETURN
16816,WS-113,2026-09-23T08:00:00,33.7,58,12,61.7,20.7,79.7,45.2,20,1,12,ACQUIRE
16817,WS-113,2026-09-23T08:00:00,33.6,58,12,61.7,22.5,80.8,74.5,65,1,12,LIFT
16818,WS-113,2026-09-23T08:00:00,34.8,58,12,61.7,22.4,81.3,73.7,65,1,12,SWING
16819,WS-113,2026-09-23T08:00:00,33.3,58,12,61.6,20.7,79.5,45.5,20,1,12,DUMP
16820,WS-113,2026-09-23T08:00:00,33.1,58,12,61.6,20.8,79.4,47.0,20,1,12,RETURN
16821,WS-113,2026-09-23T08:00:00,33.4,58,12,61.6,21.0,79.7,49.6,20,1,12,ACQUIRE
16822,WS-113,2026-09-23T08:00:00,33.3,58,12,61.6,22.3,80.5,70.9,65,1,12,LIFT
16823,WS-113,2026-09-23T08:00:00,33.0,58,12,61.6,22.3,80.3,71.0,65,1,12,SWING
16824,WS-113,2026-09-23T08:00:00,34.6,58,12,61.5,21.1,80.4,51.8,20,1,12,DUMP
16825,WS-113,2026-09-23T08:00:00,32.7,58,12,61.5,20.8,79.2,46.6,20,1,12,RETURN
16826,WS-113,2026-09-23T08:00:00,33.1,58,12,61.5,20.9,79.5,48.2,20,1,6,ACQUIRE
16827,WS-113,2026-09-23T08:00:00,33.9,58,12,61.5,22.4,80.9,74.0,65,1,6,LIFT
16828,WS-113,2026-09-23T08:00:00,33.0,58,12,61.5,22.7,80.6,77.6,65,1,6,SWING
16829,WS-113,2026-09-23T08:00:00,33.1,58,12,61.4,21.0,79.6,50.4,20,1,6,DUMP
16830,WS-113,2026-09-23T08:00:00,33.2,58,12,61.4,20.8,79.5,46.7,20,1,6,RETURN
16831,WS-113,2026-09-23T08:00:00,32.7,58,12,61.4,20.8,79.2,47.2,20,1,12,ACQUIRE
16832,WS-113,2026-09-23T08:00:00,32.8,58,12,61.4,22.4,80.3,73.0,65,1,12,LIFT
16833,WS-113,2026-09-23T08:00:00,32.0,58,12,61.4,22.3,79.8,71.1,65,1,12,SWING
16834,WS-113,2026-09-23T08:00:00,32.6,58,12,61.3,21.0,79.3,50.8,20,1,12,DUMP
16835,WS-113,2026-09-23T08:00:00,33.3,58,12,61.3,21.1,79.7,51.8,20,1,12,RETURN
16836,WS-113,2026-09-23T08:00:00,33.2,58,12,61.3,20.8,79.5,47.1,20,1,12,ACQUIRE
16837,WS-113,2026-09-23T08:00:00,31.9,58,12,61.3,22.5,79.9,74.5,65,1,12,LIFT
16838,WS-113,2026-09-23T08:00:00,32.6,58,12,61.3,22.3,80.2,71.5,65,1,12,SWING
16839,WS-113,2026-09-23T08:00:00,32.4,58,12,61.2,20.8,79.1,46.7,20,1,12,DUMP
16840,WS-113,2026-09-23T08:00:00,32.6,58,12,61.2,20.9,79.2,47.8,20,1,12,RETURN
16841,WS-113,2026-09-23T08:00:00,33.0,58,12,61.2,21.1,79.6,51.3,20,1,12,ACQUIRE
16842,WS-113,2026-09-23T08:00:00,32.5,58,12,61.2,22.5,80.2,74.7,65,1,12,LIFT
16843,WS-113,2026-09-23T08:00:00,31.7,58,12,61.2,22.3,79.7,72.4,65,1,12,SWING
16844,WS-113,2026-09-23T08:00:00,32.2,58,12,61.1,21.1,79.1,51.2,20,1,12,DUMP
16845,WS-113,2026-09-23T08:00:00,31.3,58,12,61.1,20.7,78.5,45.1,20,1,12,RETURN
16846,WS-113,2026-09-23T08:00:00,31.8,58,12,61.1,21.1,78.9,51.2,20,1,12,ACQUIRE
16847,WS-113,2026-09-23T08:00:00,31.7,58,12,61.1,22.7,80.0,77.8,65,1,12,LIFT
16848,WS-113,2026-09-23T08:00:00,31.7,58,12,61.1,22.5,79.9,75.5,65,1,12,SWING
16849,WS-113,2026-09-23T08:00:00,31.9,58,12,61.0,21.0,78.9,49.5,20,1,12,DUMP
16850,WS-113,2026-09-23T08:00:00,32.9,58,12,61.0,21.1,79.5,52.5,20,1,12,RETURN
16851,WS-113,2026-09-23T08:00:00,31.5,58,12,61.0,21.1,78.8,50.9,20,1,12,ACQUIRE
16852,WS-113,2026-09-23T08:00:00,31.9,58,12,61.0,22.4,79.9,73.2,65,1,12,LIFT
16853,WS-113,2026-09-23T08:00:00,32.2,58,12,61.0,22.4,80.0,73.7,65,1,12,SWING
16854,WS-113,2026-09-23T08:00:00,31.5,58,12,60.9,21.1,78.8,51.7,20,1,12,DUMP
16855,WS-113,2026-09-23T08:00:00,32.3,58,12,60.9,20.8,79.0,47.0,20,1,12,RETURN
16856,WS-113,2026-09-23T08:00:00,31.8,58,12,60.9,20.9,78.8,48.1,20,1,6,ACQUIRE
16857,WS-113,2026-09-23T08:00:00,31.9,58,12,60.9,22.5,79.9,74.9,65,1,6,LIFT
16858,WS-113,2026-09-23T08:00:00,33.2,58,12,60.9,22.4,80.6,74.1,65,1,6,SWING
16859,WS-113,2026-09-23T08:00:00,33.0,58,12,60.8,20.8,79.4,46.8,20,1,6,DUMP
16860,WS-113,2026-09-23T08:00:00,32.0,58,12,60.8,21.0,79.0,50.0,20,1,6,RETURN
16861,WS-113,2026-09-23T08:00:00,33.7,58,12,60.8,20.8,79.7,46.9,20,1,12,ACQUIRE
16862,WS-113,2026-09-23T08:00:00,32.6,58,12,60.8,22.6,80.3,75.9,65,1,12,LIFT
16863,WS-113,2026-09-23T08:00:00,33.7,58,12,60.8,22.4,80.8,73.2,65,1,12,SWING
16864,WS-113,2026-09-23T08:00:00,33.1,58,12,60.7,21.0,79.5,49.3,20,1,12,DUMP
16865,WS-113,2026-09-23T08:00:00,32.8,58,12,60.7,20.8,79.3,46.4,20,1,12,RETURN
16866,WS-113,2026-09-23T08:00:00,33.8,58,12,60.7,21.1,80.0,51.7,20,1,12,ACQUIRE
16867,WS-113,2026-09-23T08:00:00,34.1,58,12,60.7,22.3,80.9,72.3,65,1,12,LIFT
16868,WS-113,2026-09-23T08:00:00,34.1,58,12,60.7,22.2,80.9,70.7,65,1,12,SWING
16869,WS-113,2026-09-23T08:00:00,33.0,58,12,60.6,21.1,79.6,51.5,20,1,12,DUMP
16870,WS-113,2026-09-23T08:00:00,33.6,58,12,60.6,21.0,79.8,50.8,20,1,12,RETURN
16871,WS-113,2026-09-23T08:00:00,33.6,58,12,60.6,20.9,79.7,47.6,20,1,12,ACQUIRE
16872,WS-113,2026-09-23T08:00:00,34.2,58,12,60.6,22.3,81.0,71.6,65,1,12,LIFT
16873,WS-113,2026-09-23T08:00:00,34.5,58,12,60.6,22.4,81.2,73.6,65,1,12,SWING
16874,WS-113,2026-09-23T08:00:00,33.8,58,12,60.5,20.8,79.8,47.2,20,1,12,DUMP
16875,WS-113,2026-09-23T08:00:00,34.1,58,12,60.5,21.0,80.0,49.9,20,1,12,RETURN
16876,WS-113,2026-09-23T08:00:00,34.1,58,12,60.5,20.9,80.0,48.3,20,1,12,ACQUIRE
16877,WS-113,2026-09-23T08:00:00,34.0,58,12,60.5,22.5,81.0,74.8,65,1,12,LIFT
16878,WS-113,2026-09-23T08:00:00,33.7,58,12,60.5,22.6,80.9,76.3,65,1,12,SWING
16879,WS-113,2026-09-23T08:00:00,35.0,58,12,60.4,20.9,80.4,47.7,20,1,12,DUMP
16880,WS-113,2026-09-23T08:00:00,34.0,58,12,60.4,20.9,79.9,48.6,20,1,12,RETURN
16881,WS-113,2026-09-23T08:00:00,34.2,58,12,60.4,20.7,79.9,45.8,20,1,12,ACQUIRE
16882,WS-113,2026-09-23T08:00:00,34.8,58,12,60.4,22.5,81.4,75.3,65,1,12,LIFT
16883,WS-113,2026-09-23T08:00:00,34.5,58,12,60.4,22.3,81.1,72.0,65,1,12,SWING
16884,WS-113,2026-09-23T08:00:00,33.6,58,12,60.3,20.8,79.7,46.6,20,1,12,DUMP
16885,WS-113,2026-09-23T08:00:00,34.6,58,12,60.3,21.0,80.3,49.3,20,1,12,RETURN
16886,WS-113,2026-09-23T08:00:00,34.5,58,12,60.3,21.0,80.2,49.6,20,1,6,ACQUIRE
16887,WS-113,2026-09-23T08:00:00,34.6,58,12,60.3,22.5,81.3,74.2,65,1,6,LIFT
16888,WS-113,2026-09-23T08:00:00,34.2,58,12,60.3,22.3,81.0,72.3,65,1,6,SWING
16889,WS-113,2026-09-23T08:00:00,32.8,58,12,60.2,21.0,79.4,50.4,20,1,6,DUMP
16890,WS-113,2026-09-23T08:00:00,34.4,58,12,60.2,20.9,80.1,47.5,20,1,6,RETURN
16891,WS-113,2026-09-23T08:00:00,33.7,58,12,60.2,20.8,79.7,47.2,20,1,12,ACQUIRE
16892,WS-113,2026-09-23T08:00:00,32.7,58,12,60.2,22.4,80.3,73.8,65,1,12,LIFT
16893,WS-113,2026-09-23T08:00:00,33.6,58,12,60.2,22.3,80.7,71.3,65,1,12,SWING
16894,WS-113,2026-09-23T08:00:00,32.3,58,12,60.1,21.0,79.2,50.5,20,1,12,DUMP
16895,WS-113,2026-09-23T08:00:00,33.3,58,12,60.1,20.9,79.6,49.0,20,1,12,RETURN
16896,WS-113,2026-09-23T08:00:00,33.2,58,12,60.1,21.1,79.7,51.4,20,1,12,ACQUIRE
16897,WS-113,2026-09-23T08:00:00,33.2,58,12,60.1,22.4,80.5,73.4,65,1,12,LIFT
16898,WS-113,2026-09-23T08:00:00,33.6,58,12,60.1,22.5,80.8,74.7,65,1,12,SWING
16899,WS-113,2026-09-23T08:00:00,32.4,58,12,60.0,20.9,79.2,49.1,20,1,12,DUMP
16900,WS-113,2026-09-23T08:00:00,31.9,58,12,60.0,20.9,78.9,48.3,20,1,12,RETURN
16901,WS-113,2026-09-23T08:00:00,32.1,58,12,60.0,20.7,78.9,45.6,20,1,12,ACQUIRE
16902,WS-113,2026-09-23T08:00:00,31.4,58,12,60.0,22.5,79.7,74.3,65,1,12,LIFT
16903,WS-113,2026-09-23T08:00:00,32.0,58,12,60.0,22.7,80.1,78.0,65,1,12,SWING
16904,WS-113,2026-09-23T08:00:00,33.1,58,12,59.9,20.9,79.5,48.4,20,1,12,DUMP
16905,WS-113,2026-09-23T08:00:00,33.0,58,12,59.9,20.8,79.3,45.9,20,1,12,RETURN
16906,WS-113,2026-09-23T08:00:00,31.4,58,12,59.9,20.9,78.6,47.6,20,1,12,ACQUIRE
16907,WS-113,2026-09-23T08:00:00,32.0,58,12,59.9,22.3,79.9,71.3,65,1,12,LIFT
16908,WS-113,2026-09-23T08:00:00,32.7,58,12,59.9,22.5,80.3,74.4,65,1,12,SWING
16909,WS-113,2026-09-23T08:00:00,31.3,58,12,59.8,21.1,78.7,51.2,20,1,12,DUMP
16910,WS-113,2026-09-23T08:00:00,32.7,58,12,59.8,20.8,79.2,46.3,20,1,12,RETURN
