event_id,session_id,timestamp,ambient_temp_c,humidity_pct,wind_speed_kmh,fuel_level_pct,fuel_rate_lph,engine_temp_c,hydraulic_load_pct,payload_pct,seatbelt_fastened,proximity_distance_m,proximity_limit_m,proximity_closing_speed_mps,visibility,soil_type,ground_condition,tilt_deg,idle_seconds,fuel_per_cycle_l,unusual_pattern,cycle_phase
1494,WS-010,2026-09-23T08:00:00,33.7,58,12,59.1,21.0,79.9,50.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.21,False,DUMP
1495,WS-010,2026-09-23T08:00:00,33.0,58,12,59.1,21.0,79.5,50.0,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.2,False,RETURN
1496,WS-010,2026-09-23T08:00:00,34.1,58,12,59.1,21.1,80.1,52.2,20,1,6,8,0,Good,Medium (Sandy),Dry,2.4,0,4.23,False,ACQUIRE
1497,WS-010,2026-09-23T08:00:00,34.1,58,12,59.1,22.3,80.9,71.0,65,1,6,8,0,Good,Medium (Sandy),Dry,3.9,0,4.45,False,LIFT
1498,WS-010,2026-09-23T08:00:00,33.0,58,12,59.1,22.5,80.5,74.8,65,1,6,8,0,Good,Medium (Sandy),Dry,2.8,0,4.5,False,SWING
1499,WS-010,2026-09-23T08:00:00,34.3,58,12,59.0,21.0,80.2,50.2,20,1,6,8,0,Good,Medium (Sandy),Dry,3.6,0,4.2,False,DUMP
1500,WS-010,2026-09-23T08:00:00,33.1,58,12,59.0,20.8,79.4,45.9,20,1,6,8,0,Good,Medium (Sandy),Dry,2.4,0,4.15,False,RETURN
1501,WS-011,2026-09-23T08:00:00,32.1,58,12,62.0,20.9,79.0,48.1,20,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.18,True,ACQUIRE
1502,WS-011,2026-09-23T08:00:00,32.6,58,12,62.0,22.6,80.4,76.5,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.52,False,LIFT
1503,WS-011,2026-09-23T08:00:00,32.3,58,12,62.0,22.7,80.3,77.8,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.53,False,SWING
1504,WS-011,2026-09-23T08:00:00,33.1,58,12,61.9,21.0,79.6,50.2,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.2,False,DUMP
1505,WS-011,2026-09-23T08:00:00,33.5,58,12,61.9,20.9,79.7,48.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.18,False,RETURN
1506,WS-011,2026-09-23T08:00:00,32.7,58,12,61.9,20.9,79.3,48.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.18,False,ACQUIRE
1507,WS-011,2026-09-23T08:00:00,32.6,58,12,61.9,22.2,80.1,70.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.45,False,LIFT
1508,WS-011,2026-09-23T08:00:00,34.2,58,12,61.9,22.2,80.9,70.2,65,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.44,False,SWING
1509,WS-011,2026-09-23T08:00:00,34.0,58,12,61.8,20.7,79.8,45.0,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.14,False,DUMP
1510,WS-011,2026-09-23T08:00:00,33.6,58,12,61.8,20.8,79.6,46.2,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.15,False,RETURN
1511,WS-011,2026-09-23T08:00:00,33.6,58,12,61.8,20.7,79.6,45.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.14,False,ACQUIRE
1512,WS-011,2026-09-23T08:00:00,34.4,58,12,61.8,22.4,81.2,73.8,65,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.49,False,LIFT
1513,WS-011,2026-09-23T08:00:00,34.4,58,12,61.8,22.6,81.3,76.5,65,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.52,False,SWING
1514,WS-011,2026-09-23T08:00:00,33.4,58,12,61.7,20.9,79.6,48.1,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.18,False,DUMP
1515,WS-011,2026-09-23T08:00:00,34.5,58,12,61.7,20.8,80.1,46.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.15,False,RETURN
1516,WS-011,2026-09-23T08:00:00,35.0,58,12,61.7,20.9,80.4,47.7,20,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.17,False,ACQUIRE
1517,WS-011,2026-09-23T08:00:00,33.1,58,12,61.7,22.7,80.7,78.0,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.54,False,LIFT
1518,WS-011,2026-09-23T08:00:00,33.7,58,12,61.7,22.6,80.9,76.8,65,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.52,False,SWING
1519,WS-011,2026-09-23T08:00:00,34.7,58,12,61.6,21.1,80.4,51.1,20,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.21,False,DUMP
1520,WS-011,2026-09-23T08:00:00,33.4,58,12,61.6,21.0,79.7,49.4,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.19,False,RETURN
1521,WS-011,2026-09-23T08:00:00,34.2,58,12,61.6,20.8,80.0,47.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.17,True,ACQUIRE
1522,WS-011,2026-09-23T08:00:00,33.1,58,12,61.6,22.5,80.6,75.5,65,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.51,False,LIFT
1523,WS-011,2026-09-23T08:00:00,34.6,58,12,61.6,22.4,81.2,73.5,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.48,False,SWING
1524,WS-011,2026-09-23T08:00:00,32.8,58,12,61.5,20.7,79.2,45.2,20,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.14,False,DUMP
1525,WS-011,2026-09-23T08:00:00,33.2,58,12,61.5,20.9,79.5,48.1,20,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.18,False,RETURN
1526,WS-011,2026-09-23T08:00:00,33.9,58,12,61.5,20.9,79.9,49.0,20,1,6,8,0,Good,Medium (Sandy),Dry,3.9,0,4.19,False,ACQUIRE
1527,WS-011,2026-09-23T08:00:00,34.1,58,12,61.5,22.7,81.2,77.7,65,1,6,8,0,Good,Medium (Sandy),Dry,2.0,0,4.53,False,LIFT
1528,WS-011,2026-09-23T08:00:00,33.1,58,12,61.5,22.4,80.5,72.7,65,1,6,8,0,Good,Medium (Sandy),Dry,3.4,0,4.47,False,SWING
1529,WS-011,2026-09-23T08:00:00,33.1,58,12,61.4,20.8,79.4,46.7,20,1,6,8,0,Good,Medium (Sandy),Dry,3.3,0,4.16,False,DUMP
1530,WS-011,2026-09-23T08:00:00,33.3,58,12,61.4,21.1,79.8,52.5,20,1,6,8,0,Good,Medium (Sandy),Dry,3.7,0,4.23,False,RETURN
1531,WS-011,2026-09-23T08:00:00,33.2,58,12,61.4,21.1,79.6,50.9,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.21,False,ACQUIRE
1532,WS-011,2026-09-23T08:00:00,32.2,58,12,61.4,22.6,80.1,75.9,65,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.51,False,LIFT
1533,WS-011,2026-09-23T08:00:00,32.0,58,12,61.4,22.6,80.1,77.3,65,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.53,False,SWING
1534,WS-011,2026-09-23T08:00:00,32.3,58,12,61.3,21.0,79.2,50.2,20,1,12,8,0,Good,Medium (Sandy),Dry,2.0,0,4.2,False,DUMP
1535,WS-011,2026-09-23T08:00:00,33.0,58,12,61.3,21.1,79.6,52.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.6,3,4.23,False,RETURN
1536,WS-011,2026-09-23T08:00:00,31.8,58,12,61.3,21.0,78.9,49.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.2,False,ACQUIRE
1537,WS-011,2026-09-23T08:00:00,31.7,58,12,61.3,22.6,79.9,76.5,65,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.52,False,LIFT
1538,WS-011,2026-09-23T08:00:00,32.7,58,12,61.3,22.5,80.3,74.9,65,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.5,False,SWING
1539,WS-011,2026-09-23T08:00:00,31.8,58,12,61.2,20.9,78.8,47.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.17,False,DUMP
1540,WS-011,2026-09-23T08:00:00,32.8,58,12,61.2,20.9,79.3,48.2,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.18,False,RETURN
1541,WS-011,2026-09-23T08:00:00,32.6,58,12,61.2,21.0,79.3,49.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.19,True,ACQUIRE
1542,WS-011,2026-09-23T08:00:00,33.1,58,12,61.2,22.3,80.4,71.7,65,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.46,False,LIFT
1543,WS-011,2026-09-23T08:00:00,31.5,58,12,61.2,22.2,79.6,70.5,65,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.45,False,SWING
1544,WS-011,2026-09-23T08:00:00,32.6,58,12,61.1,20.8,79.2,46.3,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.16,False,DUMP
1545,WS-011,2026-09-23T08:00:00,31.4,58,12,61.1,20.8,78.6,46.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.16,False,RETURN
1546,WS-011,2026-09-23T08:00:00,31.3,58,12,61.1,21.1,78.7,51.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.22,False,ACQUIRE
1547,WS-011,2026-09-23T08:00:00,31.8,58,12,61.1,22.3,79.8,71.3,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.46,False,LIFT
1548,WS-011,2026-09-23T08:00:00,31.2,58,12,61.1,22.2,79.4,70.1,65,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.44,False,SWING
1549,WS-011,2026-09-23T08:00:00,32.4,58,12,61.0,21.0,79.2,49.7,20,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.2,False,DUMP
1550,WS-011,2026-09-23T08:00:00,32.4,58,12,61.0,21.1,79.3,51.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.22,False,RETURN
1551,WS-011,2026-09-23T08:00:00,31.3,58,12,61.0,20.8,78.5,46.1,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.15,False,ACQUIRE
1552,WS-011,2026-09-23T08:00:00,32.0,58,12,61.0,22.3,79.9,71.9,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.46,False,LIFT
1553,WS-011,2026-09-23T08:00:00,32.5,58,12,61.0,22.5,80.2,74.8,65,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.5,False,SWING
1554,WS-011,2026-09-23T08:00:00,32.4,58,12,60.9,20.7,79.0,45.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.15,False,DUMP
1555,WS-011,2026-09-23T08:00:00,31.8,58,12,60.9,20.9,78.8,48.4,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.18,False,RETURN
1556,WS-011,2026-09-23T08:00:00,31.7,58,12,60.9,21.2,79.0,52.9,20,1,6,8,0,Good,Medium (Sandy),Dry,4.0,0,4.23,False,ACQUIRE
1557,WS-011,2026-09-23T08:00:00,32.6,58,12,60.9,22.6,80.4,76.9,65,1,6,8,0,Good,Medium (Sandy),Dry,4.0,0,4.52,False,LIFT
1558,WS-011,2026-09-23T08:00:00,32.5,58,12,60.9,22.4,80.2,73.7,65,1,6,8,0,Good,Medium (Sandy),Dry,3.3,0,4.48,False,SWING
1559,WS-011,2026-09-23T08:00:00,32.0,58,12,60.8,20.7,78.8,45.4,20,1,6,8,0,Good,Medium (Sandy),Dry,2.2,0,4.14,False,DUMP
1560,WS-011,2026-09-23T08:00:00,31.9,58,12,60.8,21.1,79.0,51.8,20,1,6,8,0,Good,Medium (Sandy),Dry,3.8,0,4.22,False,RETURN
1561,WS-011,2026-09-23T08:00:00,32.7,58,12,60.8,20.8,79.2,46.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.16,True,ACQUIRE
1562,WS-011,2026-09-23T08:00:00,31.9,58,12,60.8,22.4,79.9,72.9,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.47,False,LIFT
1563,WS-011,2026-09-23T08:00:00,32.4,58,12,60.8,22.5,80.2,74.9,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.5,False,SWING
1564,WS-011,2026-09-23T08:00:00,32.9,58,12,60.7,20.7,79.3,45.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.15,False,DUMP
1565,WS-011,2026-09-23T08:00:00,33.2,58,12,60.7,20.8,79.5,46.3,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.16,False,RETURN
1566,WS-011,2026-09-23T08:00:00,33.2,58,12,60.7,20.7,79.4,45.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.15,False,ACQUIRE
1567,WS-011,2026-09-23T08:00:00,33.2,58,12,60.7,22.5,80.6,74.6,65,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.5,False,LIFT
1568,WS-011,2026-09-23T08:00:00,33.9,58,12,60.7,22.6,81.0,77.2,65,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.53,False,SWING
1569,WS-011,2026-09-23T08:00:00,32.7,58,12,60.6,20.8,79.2,46.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.16,False,DUMP
1570,WS-011,2026-09-23T08:00:00,33.4,58,12,60.6,20.8,79.6,46.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.16,False,RETURN
1571,WS-011,2026-09-23T08:00:00,32.8,58,12,60.6,21.0,79.4,49.7,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.2,False,ACQUIRE
1572,WS-011,2026-09-23T08:00:00,33.6,58,12,60.6,22.3,80.7,71.7,65,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.46,False,LIFT
1573,WS-011,2026-09-23T08:00:00,33.1,58,12,60.6,22.4,80.5,73.0,65,1,12,8,0,Good,Medium (Sandy),Dry,2.9,0,4.48,False,SWING
1574,WS-011,2026-09-23T08:00:00,33.2,58,12,60.5,20.9,79.5,47.9,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.17,False,DUMP
1575,WS-011,2026-09-23T08:00:00,33.6,58,12,60.5,20.7,79.6,45.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.14,False,RETURN
1576,WS-011,2026-09-23T08:00:00,33.5,58,12,60.5,20.8,79.6,45.9,20,1,12,8,0,Good,Medium (Sandy),Dry,2.9,0,4.15,False,ACQUIRE
1577,WS-011,2026-09-23T08:00:00,33.8,58,12,60.5,22.6,80.9,76.1,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.51,False,LIFT
1578,WS-011,2026-09-23T08:00:00,33.6,58,12,60.5,22.3,80.7,71.3,65,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.46,False,SWING
1579,WS-011,2026-09-23T08:00:00,34.9,58,12,60.4,21.1,80.5,52.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.23,False,DUMP
1580,WS-011,2026-09-23T08:00:00,34.1,58,12,60.4,20.8,79.9,46.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.16,False,RETURN
1581,WS-011,2026-09-23T08:00:00,34.0,58,12,60.4,21.1,80.1,51.9,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.22,True,ACQUIRE
1582,WS-011,2026-09-23T08:00:00,33.9,58,12,60.4,22.4,80.9,73.7,65,1,12,8,0,Good,Medium (Sandy),Dry,2.0,0,4.48,False,LIFT
1583,WS-011,2026-09-23T08:00:00,33.8,58,12,60.4,22.6,81.0,77.0,65,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.52,False,SWING
1584,WS-011,2026-09-23T08:00:00,33.8,58,12,60.3,20.8,79.8,46.8,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.16,False,DUMP
1585,WS-011,2026-09-23T08:00:00,34.7,58,12,60.3,21.1,80.4,52.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.23,False,RETURN
1586,WS-011,2026-09-23T08:00:00,33.6,58,12,60.3,20.7,79.6,45.4,20,1,6,8,0,Good,Medium (Sandy),Dry,4.0,0,4.14,False,ACQUIRE
1587,WS-011,2026-09-23T08:00:00,34.2,58,12,60.3,22.4,81.1,74.0,65,1,6,8,0,Good,Medium (Sandy),Dry,2.9,0,4.49,False,LIFT
1588,WS-011,2026-09-23T08:00:00,33.5,58,12,60.3,22.6,80.8,76.5,65,1,6,8,0,Good,Medium (Sandy),Dry,3.4,0,4.52,False,SWING
1589,WS-011,2026-09-23T08:00:00,32.8,58,12,60.2,20.9,79.4,49.0,20,1,6,8,0,Good,Medium (Sandy),Dry,2.2,0,4.19,False,DUMP
1590,WS-011,2026-09-23T08:00:00,34.0,58,12,60.2,21.0,80.0,50.5,20,1,6,8,0,Good,Medium (Sandy),Dry,2.8,0,4.21,False,RETURN
1591,WS-011,2026-09-23T08:00:00,32.8,58,12,60.2,20.9,79.3,47.9,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.17,False,ACQUIRE
1592,WS-011,2026-09-23T08:00:00,34.3,58,12,60.2,22.2,81.0,70.1,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.44,False,LIFT
1593,WS-011,2026-09-23T08:00:00,32.5,58,12,60.2,22.4,80.2,73.7,65,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.48,False,SWING
1594,WS-011,2026-09-23T08:00:00,33.3,58,12,60.1,21.2,79.8,52.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.9,0,4.23,False,DUMP
1595,WS-011,2026-09-23T08:00:00,32.3,58,12,60.1,21.0,79.2,50.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.21,False,RETURN
1596,WS-011,2026-09-23T08:00:00,33.7,58,12,60.1,21.0,79.8,50.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.2,False,ACQUIRE
1597,WS-011,2026-09-23T08:00:00,31.8,58,12,60.1,22.5,79.9,75.0,65,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.5,False,LIFT
1598,WS-011,2026-09-23T08:00:00,33.1,58,12,60.1,22.5,80.5,74.2,65,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.49,False,SWING
1599,WS-011,2026-09-23T08:00:00,33.1,58,12,60.0,21.0,79.6,50.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.21,False,DUMP
1600,WS-011,2026-09-23T08:00:00,32.7,58,12,60.0,20.8,79.2,46.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.16,False,RETURN
1601,WS-011,2026-09-23T08:00:00,32.7,58,12,60.0,20.9,79.3,47.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.17,True,ACQUIRE
1602,WS-011,2026-09-23T08:00:00,32.4,58,12,60.0,22.6,80.3,77.3,65,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.53,False,LIFT
1603,WS-011,2026-09-23T08:00:00,31.4,58,12,60.0,22.4,79.6,73.1,65,1,12,8,0,Good,Medium (Sandy),Dry,2.9,0,4.48,False,SWING
1604,WS-011,2026-09-23T08:00:00,31.3,58,12,59.9,20.9,78.6,47.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.17,False,DUMP
1605,WS-011,2026-09-23T08:00:00,32.6,58,12,59.9,21.0,79.3,49.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.19,False,RETURN
1606,WS-011,2026-09-23T08:00:00,31.4,58,12,59.9,20.9,78.6,47.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.17,False,ACQUIRE
1607,WS-011,2026-09-23T08:00:00,32.4,58,12,59.9,22.6,80.2,75.9,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.51,False,LIFT
1608,WS-011,2026-09-23T08:00:00,32.8,58,12,59.9,22.5,80.4,75.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.51,False,SWING
1609,WS-011,2026-09-23T08:00:00,32.5,58,12,59.8,20.9,79.2,47.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.17,False,DUMP
1610,WS-011,2026-09-23T08:00:00,32.0,58,12,59.8,20.9,78.9,48.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.18,False,RETURN
1611,WS-011,2026-09-23T08:00:00,31.7,58,12,59.8,20.9,78.8,48.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.18,False,ACQUIRE
1612,WS-011,2026-09-23T08:00:00,32.7,58,12,59.8,22.4,80.3,73.8,65,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.49,False,LIFT
1613,WS-011,2026-09-23T08:00:00,32.7,58,12,59.8,22.6,80.4,77.2,65,1,12,8,0,Good,Medium (Sandy),Dry,2.9,0,4.53,False,SWING
1614,WS-011,2026-09-23T08:00:00,31.8,58,12,59.7,21.0,78.9,50.4,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.2,False,DUMP
1615,WS-011,2026-09-23T08:00:00,33.0,58,12,59.7,21.1,79.6,52.1,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.23,False,RETURN
1616,WS-011,2026-09-23T08:00:00,32.9,58,12,59.7,20.7,79.3,45.7,20,1,6,8,0,Good,Medium (Sandy),Dry,2.8,0,4.15,False,ACQUIRE
1617,WS-011,2026-09-23T08:00:00,31.5,58,12,59.7,22.7,79.9,77.7,65,1,6,8,0,Good,Medium (Sandy),Dry,2.2,0,4.53,False,LIFT
1618,WS-011,2026-09-23T08:00:00,31.6,58,12,59.7,22.3,79.6,70.9,65,1,6,8,0,Good,Medium (Sandy),Dry,2.3,0,4.45,False,SWING
1619,WS-011,2026-09-23T08:00:00,31.6,58,12,59.6,20.8,78.7,46.6,20,1,6,8,0,Good,Medium (Sandy),Dry,3.9,0,4.16,False,DUMP
1620,WS-011,2026-09-23T08:00:00,31.4,58,12,59.6,20.9,78.6,48.3,20,1,6,8,0,Good,Medium (Sandy),Dry,3.4,3,4.18,False,RETURN
1621,WS-011,2026-09-23T08:00:00,33.3,58,12,59.6,20.9,79.6,48.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.19,True,ACQUIRE
1622,WS-011,2026-09-23T08:00:00,33.0,58,12,59.6,22.2,80.3,70.2,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.44,False,LIFT
1623,WS-011,2026-09-23T08:00:00,31.7,58,12,59.6,22.6,79.9,76.4,65,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.52,False,SWING
1624,WS-011,2026-09-23T08:00:00,32.8,58,12,59.5,20.9,79.3,47.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.17,False,DUMP
1625,WS-011,2026-09-23T08:00:00,33.1,58,12,59.5,21.1,79.6,51.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.22,False,RETURN
1626,WS-011,2026-09-23T08:00:00,33.3,58,12,59.5,21.0,79.6,49.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.19,False,ACQUIRE
1627,WS-011,2026-09-23T08:00:00,32.9,58,12,59.5,22.5,80.4,74.5,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.49,False,LIFT
1628,WS-011,2026-09-23T08:00:00,32.7,58,12,59.5,22.6,80.4,76.3,65,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.52,False,SWING
1629,WS-011,2026-09-23T08:00:00,33.0,58,12,59.4,20.8,79.4,47.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.17,False,DUMP
1630,WS-011,2026-09-23T08:00:00,32.6,58,12,59.4,20.8,79.2,47.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.17,False,RETURN
1631,WS-011,2026-09-23T08:00:00,33.7,58,12,59.4,20.8,79.7,46.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.16,False,ACQUIRE
1632,WS-011,2026-09-23T08:00:00,32.9,58,12,59.4,22.3,80.3,71.4,65,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.46,False,LIFT
1633,WS-011,2026-09-23T08:00:00,34.4,58,12,59.4,22.6,81.3,76.4,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.52,False,SWING
1634,WS-011,2026-09-23T08:00:00,32.9,58,12,59.3,21.2,79.6,53.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.24,False,DUMP
1635,WS-011,2026-09-23T08:00:00,33.6,58,12,59.3,20.9,79.7,48.0,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.18,False,RETURN
1636,WS-011,2026-09-23T08:00:00,34.2,58,12,59.3,21.0,80.1,50.3,20,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.2,False,ACQUIRE
1637,WS-011,2026-09-23T08:00:00,33.2,58,12,59.3,22.4,80.5,73.6,65,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.48,False,LIFT
1638,WS-011,2026-09-23T08:00:00,34.0,58,12,59.3,22.3,80.8,71.0,65,1,12,8,0,Good,Medium (Sandy),Dry,2.0,0,4.45,False,SWING
1639,WS-011,2026-09-23T08:00:00,34.8,58,12,59.2,21.1,80.4,51.1,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.21,False,DUMP
1640,WS-011,2026-09-23T08:00:00,34.8,58,12,59.2,20.8,80.2,46.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.15,False,RETURN
1641,WS-011,2026-09-23T08:00:00,34.1,58,12,59.2,20.9,80.0,49.1,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.19,True,ACQUIRE
1642,WS-011,2026-09-23T08:00:00,33.6,58,12,59.2,22.6,80.9,77.2,65,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.53,False,LIFT
1643,WS-011,2026-09-23T08:00:00,34.5,58,12,59.2,22.7,81.4,78.0,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.54,False,SWING
1644,WS-011,2026-09-23T08:00:00,34.6,58,12,59.1,21.0,80.3,50.8,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.21,False,DUMP
1645,WS-011,2026-09-23T08:00:00,33.6,58,12,59.1,20.8,79.6,45.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.15,False,RETURN
1646,WS-011,2026-09-23T08:00:00,33.0,58,12,59.1,21.0,79.5,50.4,20,1,6,8,0,Good,Medium (Sandy),Dry,2.2,0,4.2,False,ACQUIRE
1647,WS-011,2026-09-23T08:00:00,32.9,58,12,59.1,22.5,80.4,74.9,65,1,6,8,0,Good,Medium (Sandy),Dry,2.4,0,4.5,False,LIFT
1648,WS-011,2026-09-23T08:00:00,33.6,58,12,59.1,22.4,80.7,72.6,65,1,6,8,0,Good,Medium (Sandy),Dry,3.2,0,4.47,False,SWING
1649,WS-011,2026-09-23T08:00:00,33.2,58,12,59.0,21.0,79.6,49.2,20,1,6,8,0,Good,Medium (Sandy),Dry,3.6,0,4.19,False,DUMP
